,name,categories,latitude,longitude,neighborhood
24,Chicken & Beer,Fried Chicken Joint,33.638494329766836,-84.42931835167796,
25,Which Wich? Superior Sandwiches,Sandwich Place,33.66132562117782,-84.41448088971956,
26,Market Grocery Co.,Grocery Store,33.619664649458485,-84.3887932120475,
27,Scott Antique Market (Atlanta Expo Center South),Antique Shop,33.65064235504812,-84.36406019411818,
28,Scott Antique Market (Atlanta Expo Center North),Antique Shop,33.65551944087731,-84.36625099825703,
29,The Sky Deck,Roof Deck,33.640013746701975,-84.42012206849685,
30,Delta Fitness Center,Gym / Fitness Center,33.656859159230194,-84.42414069298766,
31,A Walk Through Atlanta History,Art Gallery,33.640806960249776,-84.4330108015916,
32,The Club at ATL,Travel Lounge,33.640461313580076,-84.41918758483048,
33,Don Burrito Grill,Burrito Place,33.620569052452936,-84.39705777173457,
34,Golden Gate,Chinese Restaurant,33.63584796380687,-84.35963300561288,
35,Olympus Gym,Gym,33.659205641303735,-84.4220668589635,
36,Delta Sky Club,Airport Lounge,33.6410332522783,-84.43597693664228,
37,Waffle House,Breakfast Spot,33.659350206964305,-84.43567154227352,
38,Fresh Healthy Cafe,Snack Place,33.64273259262432,-84.43259487705545,
39,Skinny's Buffalo Wings,Wings Joint,33.65909059952487,-84.41877119355117,
40,Delta Sky Club,Airport Lounge,33.640338628031316,-84.42484080791473,
41,Delta Sky Club,Airport Lounge,33.64188240778042,-84.4326535765314,
42,La Quinta Inn & Suites Atlanta Airport North,Hotel,33.66167,-84.42418,
43,Subway Concourse E,Sandwich Place,33.64085888938006,-84.42632411809494,
44,Five Guys,Burger Joint,33.642195925020374,-84.43255643129739,
45,Varasano's Pizza,Pizza Place,33.64082065063238,-84.43962564033944,
46,Forest Park Army Navy Store,Sporting Goods Shop,33.6202888484156,-84.3617543337842,
47,Zesto Drive-Ins,Fast Food Restaurant,33.619157865453694,-84.38362986176,
48,Kiehl's,Cosmetics Shop,33.640772153589545,-84.43577446385616,
49,The Home Depot,Hardware Store,33.64889514807436,-84.36764001846313,
0,Pho Dai Loi - Forest Park,Vietnamese Restaurant,33.64387375498953,-84.36403561530216,
1,Scott Antique Market (Atlanta Expo Center South),Antique Shop,33.65064235504812,-84.36406019411818,
2,Scott Antique Market (Atlanta Expo Center North),Antique Shop,33.65551944087731,-84.36625099825703,
3,Golden Gate,Chinese Restaurant,33.63584796380687,-84.35963300561288,
4,The Home Depot,Hardware Store,33.64889514807436,-84.36764001846313,
5,IHOP,Breakfast Spot,33.65366505728827,-84.39737447621485,
6,Chick-fil-A,Fast Food Restaurant,33.6563816,-84.4040053,
7,Forest Park Army Navy Store,Sporting Goods Shop,33.6202888484156,-84.3617543337842,
8,Chick-fil-A,Fast Food Restaurant,33.6190353,-84.3517361,
9,Volare,Italian Restaurant,33.65889960673664,-84.40881692648153,
10,Kimpton Overland Hotel,Hotel,33.65272345168233,-84.40053064972017,
11,Market Grocery Co.,Grocery Store,33.619664649458485,-84.3887932120475,
12,Drip Coffee Shop,Coffee Shop,33.65890087190095,-84.40870151068687,
13,Pho Lanxang,Asian Restaurant,33.63023358944029,-84.35681444939306,
14,Restaurant 356,Restaurant,33.6517714391016,-84.39866554426999,
15,"Beer Girl, Growlers & Bottleshop",Beer Bar,33.658688293688336,-84.40835860801974,
16,Mami's La Cubana,Caribbean Restaurant,33.65847996493714,-84.40806902078579,
17,Starr park,Park,33.618335232710194,-84.36662979436238,
18,Zesto Drive-Ins,Fast Food Restaurant,33.619157865453694,-84.38362986176,
19,Don Burrito Grill,Burrito Place,33.620569052452936,-84.39705777173457,
20,Sombreros Mexican Cantina,Mexican Restaurant,33.655680799039104,-84.40236514572337,
21,Cafe At The Corner,Café,33.658454993706044,-84.40902843713097,
22,Crest Package Store,Liquor Store,33.65429386232922,-84.4006781012216,
23,Corner Tavern,Bar,33.65814128579303,-84.40760635174054,
24,Best Western Plus Atlanta Airport-East,Hotel,33.65420897495376,-84.39719035719463,
25,Enterprise Rent-A-Car,Rental Car Location,33.650432641358215,-84.36587069930283,
26,Doll's Head Trail,Trail,33.68267292257435,-84.34458490575143,
27,Family Dollar,Discount Store,33.64549,-84.36393,
28,Arches Brewing,Brewery,33.662537247099706,-84.40944567174849,
29,Grecian Gyro,Greek Restaurant,33.63073802727157,-84.38631712636993,
30,Which Wich? Superior Sandwiches,Sandwich Place,33.66132562117782,-84.41448088971956,
31,J. Buffalos House,Restaurant,33.61488059038563,-84.34907427173799,
32,Atlanta State Farmers Market,Farmers Market,33.620261409800605,-84.39525039420727,
33,Jimmy John's,Sandwich Place,33.63029266002558,-84.38559709763814,
34,Dollar Tree,Discount Store,33.6333878543978,-84.3579589271989,
35,Wendy's,Fast Food Restaurant,33.654128675356546,-84.39975410699844,
36,Southern Comfort Restaurant & Lounge,Karaoke Bar,33.65713912897284,-84.33367197297791,
37,Anne & Bill's Restaurant,Southern / Soul Food Restaurant,33.61869893954383,-84.35568428401746,
38,Airport View,American Restaurant,33.6538927954312,-84.41018731838783,
39,"Range, Guns & Safes",Sporting Goods Shop,33.62843154126965,-84.39909002362704,
40,John's Fine Food,Southern / Soul Food Restaurant,33.64099585447102,-84.36235829563964,
41,T-Mobile,Mobile Phone Shop,33.65539018797495,-84.3414617604393,
42,The Chicken House,Mexican Restaurant,33.62144707964295,-84.35297001910313,
43,Wholesale Food Outlet,Convenience Store,33.62102739321301,-84.3542505588042,
44,Subway,Sandwich Place,33.65745683548923,-84.40607353973138,
45,CVS pharmacy,Pharmacy,33.64443314913758,-84.39905244661742,
46,FedEx Ship Center,Shipping Store,33.634112734041025,-84.39231634140015,
47,Thai Heaven,Thai Restaurant,33.65923702682215,-84.40934704328579,
48,American Deli,American Restaurant,33.63088444963139,-84.38620737706196,
49,Subway,Sandwich Place,33.631825610268805,-84.35740633918347,
0,Pho Dai Loi - Forest Park,Vietnamese Restaurant,33.64387375498953,-84.36403561530216,
1,Golden Gate,Chinese Restaurant,33.63584796380687,-84.35963300561288,
2,Scott Antique Market (Atlanta Expo Center South),Antique Shop,33.65064235504812,-84.36406019411818,
3,Scott Antique Market (Atlanta Expo Center North),Antique Shop,33.65551944087731,-84.36625099825703,
4,Chick-fil-A,Fast Food Restaurant,33.6190353,-84.3517361,
5,Forest Park Army Navy Store,Sporting Goods Shop,33.6202888484156,-84.3617543337842,
6,Southern Comfort Restaurant & Lounge,Karaoke Bar,33.65713912897284,-84.33367197297791,
7,Pho Lanxang,Asian Restaurant,33.63023358944029,-84.35681444939306,
8,The Home Depot,Hardware Store,33.64889514807436,-84.36764001846313,
9,Doll's Head Trail,Trail,33.68267292257435,-84.34458490575143,
10,T-Mobile,Mobile Phone Shop,33.65539018797495,-84.3414617604393,
11,J. Buffalos House,Restaurant,33.61488059038563,-84.34907427173799,
12,Starr park,Park,33.618335232710194,-84.36662979436238,
13,Lake City International Farmers Market,Grocery Store,33.61272024141653,-84.34791402969691,
14,Subway,Sandwich Place,33.657552,-84.33867,
15,Dollar Tree,Discount Store,33.6333878543978,-84.3579589271989,
16,Anne & Bill's Restaurant,Southern / Soul Food Restaurant,33.61869893954383,-84.35568428401746,
17,Family Dollar,Discount Store,33.64549,-84.36393,
18,The Chicken House,Mexican Restaurant,33.62144707964295,-84.35297001910313,
19,Enterprise Rent-A-Car,Rental Car Location,33.650432641358215,-84.36587069930283,
20,Wholesale Food Outlet,Convenience Store,33.62102739321301,-84.3542505588042,
21,Dollar General,Discount Store,33.67787042268232,-84.30803445014375,
22,Dollar General,Discount Store,33.612719,-84.348443,
23,John's Fine Food,Southern / Soul Food Restaurant,33.64099585447102,-84.36235829563964,
24,Jimmy John's,Sandwich Place,33.63029266002558,-84.38559709763814,
25,Subway,Sandwich Place,33.631825610268805,-84.35740633918347,
26,Circle K,Gas Station,33.670727,-84.34019,
27,Constitution Lakes Trailhead,Trail,33.682656334420535,-84.34468070634348,
28,Family Dollar,Discount Store,33.625401,-84.355609,
29,Church's Chicken,Fried Chicken Joint,33.6326296143928,-84.35712394448477,
30,Funtime Bowl,Bowling Alley,33.62238476742344,-84.35341104161762,
31,KFC,Fried Chicken Joint,33.62018617624898,-84.3525144926424,
32,Piggly Wiggly,Grocery Store,33.62428,-84.3551,
33,CVS pharmacy,Pharmacy,33.61749256027729,-84.35698920353191,
34,Taco Bell,Fast Food Restaurant,33.63275779452421,-84.3581387253256,
35,Firestone Complete Auto Care,Automotive Shop,33.620136,-84.3519,
36,Mobil,Gas Station,33.63977,-84.36161,
37,Rodeway Inn,Hotel,33.634406,-84.359044,
38,Little Caesars Pizza,Pizza Place,33.61925105661074,-84.3632585387684,
39,Captain D's,Seafood Restaurant,33.63295120626733,-84.35720096130655,
40,Shell,Gas Station,33.62330315,-84.35330089,
41,Wendy's,Fast Food Restaurant,33.65794021413987,-84.33381937824839,
42,Sonic Drive-In,Fast Food Restaurant,33.612438066392,-84.3490228056907,
43,Econo Lodge,Hotel,33.6671372,-84.3384666,
44,Shell,Gas Station,33.61763006,-84.35750676,
45,McDonald's,Fast Food Restaurant,33.647877067081204,-84.36577765481616,
46,Checkers,Fast Food Restaurant,33.61976667735509,-84.35104250907898,
47,McDonald's,Fast Food Restaurant,33.6135920707094,-84.3485897334283,
48,Wendy's,Fast Food Restaurant,33.629266586833225,-84.38456743955612,
49,Restaurante y Taqueria Catalina,Mexican Restaurant,33.642806192641444,-84.38978509823002,
0,Pho Dai Loi - Forest Park,Vietnamese Restaurant,33.64387375498953,-84.36403561530216,
1,Golden Gate,Chinese Restaurant,33.63584796380687,-84.35963300561288,
2,Southern Comfort Restaurant & Lounge,Karaoke Bar,33.65713912897284,-84.33367197297791,
3,Wendy's,Fast Food Restaurant,33.63425007479276,-84.29231956601143,
4,Scott Antique Market (Atlanta Expo Center South),Antique Shop,33.65064235504812,-84.36406019411818,
5,Doll's Head Trail,Trail,33.68267292257435,-84.34458490575143,
6,Fireside Jamaican Restaurant,Caribbean Restaurant,33.68183494047499,-84.30814142901558,
7,KFC,Fried Chicken Joint,33.68847262554071,-84.31232011652668,
8,Pho Lanxang,Asian Restaurant,33.63023358944029,-84.35681444939306,
9,Dollar General,Discount Store,33.67787042268232,-84.30803445014375,
10,T-Mobile,Mobile Phone Shop,33.65539018797495,-84.3414617604393,
11,Walmart Supercenter,Big Box Store,33.63611801061008,-84.29310059411748,
12,Subway,Sandwich Place,33.657552,-84.33867,
13,Dollar Tree,Discount Store,33.63524575937257,-84.29059880706052,
14,Popeyes Louisiana Kitchen,Fried Chicken Joint,33.63422,-84.29172,
15,Dollar Tree,Discount Store,33.6333878543978,-84.3579589271989,
16,Hardee's,Fast Food Restaurant,33.68811802638861,-84.31034311962605,
17,Hardee's,Fast Food Restaurant,33.63427460091779,-84.289647,
18,Circle K,Gas Station,33.670727,-84.34019,
19,Constitution Lakes Trailhead,Trail,33.682656334420535,-84.34468070634348,
20,Family Dollar,Discount Store,33.64549,-84.36393,
21,Waffle House,Breakfast Spot,33.63410605839249,-84.28933222336366,
22,Enterprise Rent-A-Car,Rental Car Location,33.650432641358215,-84.36587069930283,
23,Family Dollar,Discount Store,33.625401,-84.355609,
24,Subway,Sandwich Place,33.631825610268805,-84.35740633918347,
25,John's Fine Food,Southern / Soul Food Restaurant,33.64099585447102,-84.36235829563964,
26,Church's Chicken,Fried Chicken Joint,33.6326296143928,-84.35712394448477,
27,Funtime Bowl,Bowling Alley,33.62238476742344,-84.35341104161762,
28,Checkers,Fast Food Restaurant,33.68621948973387,-84.31015223264694,
29,Piggly Wiggly,Grocery Store,33.62428,-84.3551,
30,Family Dollar,Discount Store,33.68832368293114,-84.30966760788948,
31,Shell,Gas Station,33.657617397464755,-84.28614154804305,
32,Taco Bell,Fast Food Restaurant,33.63275779452421,-84.3581387253256,
33,Wendy's,Fast Food Restaurant,33.65794021413987,-84.33381937824839,
34,Domino's Pizza,Pizza Place,33.68851824669477,-84.30923223495483,
35,Shell,Gas Station,33.68286281,-84.30896688,
36,Wendy's,Fast Food Restaurant,33.68517264919709,-84.3114879517816,
37,Waffle House,Breakfast Spot,33.61205378211202,-84.30041891239338,
38,Mobil,Gas Station,33.63977,-84.36161,
39,Rodeway Inn,Hotel,33.634406,-84.359044,
40,Shell,Gas Station,33.62330315,-84.35330089,
41,Sugar Creek Golf Course,Golf Course,33.6864081507119,-84.30080802823623,
42,Econo Lodge,Hotel,33.6671372,-84.3384666,
43,Captain D's,Seafood Restaurant,33.63295120626733,-84.35720096130655,
44,Delta Private Air,Airport,33.671714498176556,-84.32543068341577,
45,Bouldercrest Park,Park,33.656707940783896,-84.29010693344831,
46,Bass Soul Food,BBQ Joint,33.633334,-84.295927,
47,I-285 & I-675,Intersection,33.67278280678741,-84.3284797668457,
48,Castaways Bar and Grill,Dive Bar,33.66716425374196,-84.33947929947385,
49,BP,Gas Station,33.612875,-84.305,
0,Wendy's,Fast Food Restaurant,33.63425007479276,-84.29231956601143,
1,Great American Hot Dog,Hot Dog Joint,33.611324429512024,-84.28647100925446,
2,Walmart Supercenter,Big Box Store,33.63611801061008,-84.29310059411748,
3,QuikTrip,Convenience Store,33.61135819206457,-84.2991621490809,
4,Fireside Jamaican Restaurant,Caribbean Restaurant,33.68183494047499,-84.30814142901558,
5,Dollar Tree,Discount Store,33.63524575937257,-84.29059880706052,
6,Dollar General,Discount Store,33.67787042268232,-84.30803445014375,
7,Southern Comfort Restaurant & Lounge,Karaoke Bar,33.65713912897284,-84.33367197297791,
8,Popeyes Louisiana Kitchen,Fried Chicken Joint,33.63422,-84.29172,
9,Hardee's,Fast Food Restaurant,33.63427460091779,-84.289647,
10,Waffle House,Breakfast Spot,33.63410605839249,-84.28933222336366,
11,Shell,Gas Station,33.657617397464755,-84.28614154804305,
12,Subway,Sandwich Place,33.657552,-84.33867,
13,Checkers,Fast Food Restaurant,33.68621948973387,-84.31015223264694,
14,Bouldercrest Park,Park,33.656707940783896,-84.29010693344831,
15,Waffle House,Breakfast Spot,33.61205378211202,-84.30041891239338,
16,Shell,Gas Station,33.68286281,-84.30896688,
17,McDonald's,Fast Food Restaurant,33.61180897892594,-84.3000013892496,
18,Bass Soul Food,BBQ Joint,33.633334,-84.295927,
19,Sugar Creek Golf Course,Golf Course,33.6864081507119,-84.30080802823623,
20,Wendy's,Fast Food Restaurant,33.68517264919709,-84.3114879517816,
21,Villages of Ellenwood,Shopping Mall,33.6331623131892,-84.2797226626197,
22,BP,Gas Station,33.612875,-84.305,
23,Wendy's,Fast Food Restaurant,33.65794021413987,-84.33381937824839,
24,U.S. EXPRESS YARD,Shop & Service,33.618688119594694,-84.30287520234309,
25,No Days Off Radio,Clothing Store,33.6702085787639,-84.2621998374518,
26,Old South,American Restaurant,33.6193962097168,-84.30821990966797,
27,W.K. Wings,Wings Joint,33.68722825243109,-84.31021721822736,
28,Delta Private Air,Airport,33.671714498176556,-84.32543068341577,
29,I-285 & I-675,Intersection,33.67278280678741,-84.3284797668457,
30,Philly Connection,Sandwich Place,33.61335416132379,-84.3063421594508,
0,Zaxby's Chicken Fingers & Buffalo Wings,Fried Chicken Joint,33.618726,-84.243137,
1,Ingles,Grocery Store,33.621766697317426,-84.2373870119073,
2,Wendy's,Fast Food Restaurant,33.63425007479276,-84.29231956601143,
3,Walgreens,Pharmacy,33.6182094,-84.2470536,
4,Yellow Jacket Hot Dogs,Hot Dog Joint,33.619529749037916,-84.2456535647256,
5,Kroger,Supermarket,33.61927641027586,-84.23908442258835,
6,Weeyums,American Restaurant,33.622356930390886,-84.23485498508524,
7,Subway,Sandwich Place,33.61995813362922,-84.23981151705372,
8,Walmart Supercenter,Big Box Store,33.63611801061008,-84.29310059411748,
9,CVS pharmacy,Pharmacy,33.62110470696259,-84.23640386679567,
10,Dollar Tree,Discount Store,33.63524575937257,-84.29059880706052,
11,Dairy Queen Grill & Chill,Fast Food Restaurant,33.619123065707115,-84.24711427116392,
12,Hardee's,Fast Food Restaurant,33.63427460091779,-84.289647,
13,Popeyes Louisiana Kitchen,Fried Chicken Joint,33.63422,-84.29172,
14,Dollar General,Discount Store,33.622190384828656,-84.23515016102046,
15,GNC,Supplement Shop,33.61958814520029,-84.2383629314475,
16,Little Caesars Pizza,Pizza Place,33.621397693430126,-84.23541293013346,
17,Pizza Hut,Pizza Place,33.622474,-84.234846,
18,Domino's Pizza,Pizza Place,33.61969222544596,-84.24336232246333,
19,Waffle House,Breakfast Spot,33.63410605839249,-84.28933222336366,
20,Redbox,Video Store,33.620395,-84.239292,
21,Subway,Sandwich Place,33.67244786017616,-84.23039317659492,
22,McDonald's,Fast Food Restaurant,33.61992861006002,-84.23596903681761,
23,Family Dollar,Discount Store,33.620318087447956,-84.24065744702972,
24,Shell,Gas Station,33.657617397464755,-84.28614154804305,
25,Snap Fitness,Gym,33.620045867212745,-84.23941010091873,
26,Villages of Ellenwood,Shopping Mall,33.6331623131892,-84.2797226626197,
27,Bouldercrest Park,Park,33.656707940783896,-84.29010693344831,
28,Burger King,Fast Food Restaurant,33.62030719636901,-84.23680454492569,
29,Shell,Gas Station,33.619726,-84.240428,
30,Waffle House,Breakfast Spot,33.61900391438349,-84.24220651388168,
31,Bass Soul Food,BBQ Joint,33.633334,-84.295927,
32,China One,Chinese Restaurant,33.61751921162046,-84.24474208346268,
33,World Wide of Wings,Wings Joint,33.6173688765148,-84.24460318984617,
34,Nations And Nails,Spa,33.619944935954,-84.23799250809373,
0,Ingles,Grocery Store,33.621766697317426,-84.2373870119073,
1,Zaxby's Chicken Fingers & Buffalo Wings,Fried Chicken Joint,33.618726,-84.243137,
2,Publix,Grocery Store,33.67995130321889,-84.23147157265916,
3,Bruster's,Ice Cream Shop,33.68269962185516,-84.23196766064075,
4,Smoothie King,Smoothie Shop,33.681236,-84.227147,
5,Walgreens,Pharmacy,33.6182094,-84.2470536,
6,The Home Depot,Hardware Store,33.6201269,-84.2329045,
7,Publix,Grocery Store,33.648468,-84.193809,
8,Yellow Jacket Hot Dogs,Hot Dog Joint,33.619529749037916,-84.2456535647256,
9,Weeyums,American Restaurant,33.622356930390886,-84.23485498508524,
10,Aldi,Supermarket,33.68148787415006,-84.2280176281929,
11,Kroger,Supermarket,33.61927641027586,-84.23908442258835,
12,Subway,Sandwich Place,33.61995813362922,-84.23981151705372,
13,CVS pharmacy,Pharmacy,33.62110470696259,-84.23640386679567,
14,Kroger,Supermarket,33.67910397305761,-84.22851379495114,
15,Anytime Fitness,Gym / Fitness Center,33.68116,-84.2268,
16,Dairy Queen Grill & Chill,Fast Food Restaurant,33.619123065707115,-84.24711427116392,
17,Starbucks,Coffee Shop,33.67970821590522,-84.22845518500826,
18,Dollar General,Discount Store,33.622190384828656,-84.23515016102046,
19,Wing Stop,Wings Joint,33.680412,-84.22594,
20,Little Caesars Pizza,Pizza Place,33.621397693430126,-84.23541293013346,
21,GNC,Supplement Shop,33.679864,-84.228941,
22,GNC,Supplement Shop,33.61958814520029,-84.2383629314475,
23,Pizza Hut,Pizza Place,33.622474,-84.234846,
24,Subway,Sandwich Place,33.67244786017616,-84.23039317659492,
25,Waffle House,Fast Food Restaurant,33.683238204406365,-84.2329574101457,
26,Domino's Pizza,Pizza Place,33.61969222544596,-84.24336232246333,
27,Redbox,Video Store,33.620395,-84.239292,
28,Family Dollar,Discount Store,33.68265784776901,-84.23041429990721,
29,Chase Bank,Bank,33.679299,-84.230357,
30,Redbox,Video Store,33.68016113130584,-84.22838642098986,
31,McDonald's,Fast Food Restaurant,33.61992861006002,-84.23596903681761,
32,Budget Rent A Car,Rental Car Location,33.61678730903258,-84.23864397297942,
33,Dollar Tree,Discount Store,33.67978128335568,-84.22894961393293,
34,Papa John's Pizza,Pizza Place,33.68039389735993,-84.2319779512494,
35,Family Dollar,Discount Store,33.620318087447956,-84.24065744702972,
36,Walgreens,Pharmacy,33.6814961,-84.2295412,
37,Pizza Hut,Pizza Place,33.67968272694873,-84.22530189156532,
38,Pesos Mexican Cantina,Mexican Restaurant,33.68096336364821,-84.22658031306113,
39,Redbox,Video Store,33.68130388112889,-84.22949909802955,
40,Sally Beauty Supply,Cosmetics Shop,33.679571783125624,-84.22816001355484,
41,Zaxby's Chicken Fingers & Buffalo Wings,Fried Chicken Joint,33.681695,-84.232047,
42,Snap Fitness,Gym,33.620045867212745,-84.23941010091873,
43,Subway - Village at Flat Shoals,Sandwich Place,33.68092738289452,-84.22636839814488,
44,Church's Chicken,Fried Chicken Joint,33.67979997207764,-84.23002784919159,
45,Little Caesars,Pizza Place,33.68096893893054,-84.22664537015517,
46,Dugans,Sports Bar,33.6804959080974,-84.2268632998715,
47,Burger King,Fast Food Restaurant,33.62030719636901,-84.23680454492569,
48,Shell,Gas Station,33.619726,-84.240428,
49,Shell,Gas Station,33.657617397464755,-84.28614154804305,
0,Publix,Grocery Store,33.648468,-84.193809,
1,Panola Shoals Trailhead,Trail,33.654405403503105,-84.18654158576348,
2,Ingles,Grocery Store,33.621766697317426,-84.2373870119073,
3,Zaxby's Chicken Fingers & Buffalo Wings,Fried Chicken Joint,33.618726,-84.243137,
4,Publix,Grocery Store,33.67995130321889,-84.23147157265916,
5,Smoothie King,Smoothie Shop,33.681236,-84.227147,
6,Bruster's,Ice Cream Shop,33.68269962185516,-84.23196766064075,
7,Mable's Barbecue And Smoked Meats,BBQ Joint,33.685312469095955,-84.19991647228625,
8,The Home Depot,Hardware Store,33.6201269,-84.2329045,
9,Aldi,Supermarket,33.68148787415006,-84.2280176281929,
10,Weeyums,American Restaurant,33.622356930390886,-84.23485498508524,
11,Andy's Seafood,Seafood Restaurant,33.68513408242323,-84.20099379813666,
12,Kroger,Supermarket,33.61927641027586,-84.23908442258835,
13,Yellow Jacket Hot Dogs,Hot Dog Joint,33.619529749037916,-84.2456535647256,
14,Kroger,Supermarket,33.67910397305761,-84.22851379495114,
15,CVS pharmacy,Pharmacy,33.62110470696259,-84.23640386679567,
16,Subway,Sandwich Place,33.61995813362922,-84.23981151705372,
17,Anytime Fitness,Gym / Fitness Center,33.68116,-84.2268,
18,Starbucks,Coffee Shop,33.67970821590522,-84.22845518500826,
19,Wings Factory,Wings Joint,33.685342894345716,-84.19996791278741,
20,Wing Stop,Wings Joint,33.680412,-84.22594,
21,GNC,Supplement Shop,33.679864,-84.228941,
22,Dollar General,Discount Store,33.622190384828656,-84.23515016102046,
23,Subway,Sandwich Place,33.67244786017616,-84.23039317659492,
24,Little Caesars Pizza,Pizza Place,33.621397693430126,-84.23541293013346,
25,Dairy Queen Grill & Chill,Fast Food Restaurant,33.619123065707115,-84.24711427116392,
26,Pizza Hut,Pizza Place,33.622474,-84.234846,
27,GNC,Supplement Shop,33.61958814520029,-84.2383629314475,
28,Waffle House,Fast Food Restaurant,33.683238204406365,-84.2329574101457,
29,Family Dollar,Discount Store,33.68265784776901,-84.23041429990721,
30,Chase Bank,Bank,33.679299,-84.230357,
31,Redbox,Video Store,33.68016113130584,-84.22838642098986,
32,Redbox,Video Store,33.620395,-84.239292,
33,Domino's Pizza,Pizza Place,33.61969222544596,-84.24336232246333,
34,Dollar Tree,Discount Store,33.67978128335568,-84.22894961393293,
35,Pizza Hut,Pizza Place,33.67968272694873,-84.22530189156532,
36,Walgreens,Pharmacy,33.6814961,-84.2295412,
37,McDonald's,Fast Food Restaurant,33.61992861006002,-84.23596903681761,
38,Papa John's Pizza,Pizza Place,33.68039389735993,-84.2319779512494,
39,Budget Rent A Car,Rental Car Location,33.61678730903258,-84.23864397297942,
40,Pesos Mexican Cantina,Mexican Restaurant,33.68096336364821,-84.22658031306113,
41,Redbox,Video Store,33.68130388112889,-84.22949909802955,
42,Family Dollar,Discount Store,33.620318087447956,-84.24065744702972,
43,Sally Beauty Supply,Cosmetics Shop,33.679571783125624,-84.22816001355484,
44,Zaxby's Chicken Fingers & Buffalo Wings,Fried Chicken Joint,33.681695,-84.232047,
45,Subway - Village at Flat Shoals,Sandwich Place,33.68092738289452,-84.22636839814488,
46,Snap Fitness,Gym,33.620045867212745,-84.23941010091873,
47,Church's Chicken,Fried Chicken Joint,33.67979997207764,-84.23002784919159,
48,Little Caesars,Pizza Place,33.68096893893054,-84.22664537015517,
49,Dugans,Sports Bar,33.6804959080974,-84.2268632998715,
0,Planet Fitness,Gym / Fitness Center,33.68705340888352,-84.4915641001312,
1,Nancy's Chicago Pizza,Pizza Place,33.65769947013644,-84.50046908294554,
2,Camp Creek World of Beverages,Liquor Store,33.657392954544385,-84.51187386910071,
3,Dollar Tree,Discount Store,33.657936105990906,-84.49943051882782,
4,Chick-fil-A,Fast Food Restaurant,33.6564559,-84.501688,
5,Piece of Cake,Bakery,33.6562182533563,-84.5139461567595,
6,The Juicy Crab,Seafood Restaurant,33.65795973816715,-84.50159754149725,
7,Jason's Deli,Deli / Bodega,33.6558441959347,-84.50939719553521,
8,Chase Bank,Bank,33.689203,-84.488013,
9,BJ's Wholesale Club,Warehouse Store,33.658907472445435,-84.5048180556548,
10,Rio Body Wax,Spa,33.65659987917157,-84.50960630207466,
11,Rick's Barber & Beauty,Cosmetics Shop,33.68900774142216,-84.50799454207551,
12,Movies ATL (AMC 14),Movie Theater,33.657822483087955,-84.51059507491658,
13,Courtyard Atlanta Airport West,Hotel,33.65490999626373,-84.49978782795824,
14,Lane Bryant,Women's Store,33.659999087859504,-84.50128442944776,
15,RaceTrac,Gas Station,33.653822,-84.504155,
16,Massage Envy - Camp Creek,Spa,33.656842417732015,-84.5097741865082,
17,Wendy's,Fast Food Restaurant,33.68989741905461,-84.48829381610267,
18,LA Fitness,Gym / Fitness Center,33.656840044622896,-84.50830230084745,
19,Five Guys,Burger Joint,33.655038146128355,-84.50720062770608,
20,PNC Bank,Bank,33.6877868,-84.4934528,
21,Dollar General,Discount Store,33.6594278478555,-84.47650030207896,
22,Five Below,Discount Store,33.66000082166058,-84.50098256079451,
23,DSW Designer Shoe Warehouse,Shoe Store,33.656955,-84.509242,
24,Dollar Tree,Discount Store,33.68765641563713,-84.49453871190478,
25,Publix,Grocery Store,33.65619973224598,-84.51078007336898,
26,Big Daddy's Kitchen,Southern / Soul Food Restaurant,33.69379759640543,-84.48966920768093,
27,Ben Hill Park Recreation Center,Park,33.68929590395443,-84.51270697082471,
28,Ross Dress for Less,Clothing Store,33.65936893345971,-84.50249489445535,
29,KiKu Japanese Steak & Seafood House,Japanese Restaurant,33.65838734916072,-84.50179250260527,
30,Menchie's Frozen Yogurt,Frozen Yogurt Shop,33.65831675244967,-84.50193172937833,
31,Scotch Bonnet Jamaican Eatery,Caribbean Restaurant,33.695981812071395,-84.53392126416091,
32,Walgreens,Pharmacy,33.65630769131411,-84.51328918758918,
33,Piccadilly Cafeteria,Southern / Soul Food Restaurant,33.68873766350638,-84.4945111479385,
34,Old Navy,Clothing Store,33.658290036701054,-84.49930108800785,
35,Mrs. Winner's,Pub,33.689420544304596,-84.48537360140995,
36,Moe's Southwest Grill,Mexican Restaurant,33.65613385025292,-84.50231589564812,
37,Target,Big Box Store,33.659203,-84.499825,
38,The Vitamin Shoppe,Supplement Shop,33.6563168,-84.502258,
39,GameStop,Video Game Store,33.65865061148263,-84.49959096434009,
40,Subway,Sandwich Place,33.68794967835563,-84.48740285836655,
41,Pizza Bar,Pizza Place,33.65485777777627,-84.50560849185052,
42,Cleopatra Nails,Cosmetics Shop,33.65922186484876,-84.50302566170278,
43,Macy's,Department Store,33.688881,-84.491383,
44,LongHorn Steakhouse,Steakhouse,33.65584610566113,-84.50285312668946,
45,Majestic Nails,Cosmetics Shop,33.65604679871431,-84.51038194778747,
46,Top Ten Nails,Cosmetics Shop,33.654915140814786,-84.50731859327568,
47,Chick-fil-A,Fast Food Restaurant,33.6883608,-84.4931724,
48,Chipotle Mexican Grill,Mexican Restaurant,33.65723509187696,-84.4992085118999,
